date,tcn,tcr,ipc,ipc_nvolatil,tpm,ror2,ror10,ror5,ror2uf,ror10uf,ror5uf,m1,m2,m3,ipsa,col,colcons,colviv,colcom,imacec,imacecdes,exp,imp,impk,reserv,lf,empl,unem,ind,indmin,indmanu,indega,genera,ivcm,cobre,oil,spread,tbill10,rem_index
1/8/1995,387.27,85.49,1.6,0.9,5.7,,,,,,,1945,9426,18910,993.2,29092,2664,3949,17610,,,,,,15617,,,,,48.5,68,,,,1.4,18,,6.5,29.2086218
1/9/1995,394.56,85.49,0.6,0.6,5.9,,,,,,,2026,9659,19284,969.9,29601,2737,4034,17907,,,,,,15118,,,,,46.8,60.9,,,,1.3,18.2,,6.2,29.6450539
1/10/1995,406.62,87.73,0.8,0.5,6.38,,,,,,,2017,9794,19408,1005.2,30400,2809,4103,18214,,,,,,14482,,,,,47.1,66.8,,,,1.3,17.4,,6,29.69354635
1/11/1995,412.31,88.84,0.1,0.4,6.5,,,,,,,2048,9767,19896,956.1,31259,2949,4206,18819,,,,,,14584,,,,,47.1,64.6,,,,1.4,18,,5.9,30.04915768
1/12/1995,408.98,87.68,0.3,0.5,6.68,,,,,,,2292,10138,20289,1021,31647,2991,4293,19392,,,,,,15224,,,,,50.1,63.2,,,,1.3,19,,5.7,31.10521558
1/1/1996,408.53,86.96,0.3,0.7,6.7,,,,,,,2383,10497,20575,1015,32229,3171,4374,19678,46.5,47.1,,,,13899,,,,,48.9,66.9,,,,1.2,18.9,,5.6,31.19681244
1/2/1996,410.97,87.1,0.5,0.8,6.7,,,,,,,2337,10719,20911,1015.1,32368,3247,4441,19724,45.9,47.8,,,,13898,,,,,51.3,61.7,,,,1.2,19.1,,5.8,31.37461811
1/3/1996,411.55,86.6,0.7,1.2,6.7,,,,,,,2320,10809,21226,973.5,32529,3376,4518,19804,51,47.9,,,,14547,,,,,53.4,70.7,,,,1.2,21.3,,6.3,31.52009547
1/4/1996,408.42,84.91,1,0.7,7.31,,,,,,,2328,11057,21420,1014.1,32421,3413,4629,19680,49,47.9,,,,14722,,,,,53.4,68.3,,,,1.2,23.6,,6.5,31.789498
1/5/1996,406.23,83.82,0.8,1.2,7.5,,,,,,,2317,11197,21522,993.6,32620,3419,4705,19706,49,47.9,,,,14721,,,,,55.3,68.5,,,,1.2,21.2,,6.7,32.01040807
1/6/1996,409.85,83.83,0.4,0.8,7.5,,,,,,,2347,11426,22055,1039.8,32960,3418,4792,20007,47.5,48.4,,,,15103,,,,,54.5,64.1,,,,1,20.4,,6.9,32.3875716
1/7/1996,410.72,83.96,0.3,0.5,7.5,,,,,,,2272,11622,22592,1015.6,33285,3470,4869,20218,46.8,48.4,,,,15604,,,,,56.5,69.4,,,,0.9,21.3,,6.9,32.54921312
1/8/1996,411.1,83.99,0.4,0.5,7.5,,,,,,,2278,11789,23083,980.8,33541,3535,4943,20411,47.2,48.5,,,,15544,,,,,55.8,68.9,,,,0.9,21.9,,6.6,32.79706344
1/9/1996,411.84,83.48,0.5,0.3,7.5,,,,,,,2369,11760,23132,1006,33928,3613,5015,20601,45.4,48.6,,,,15479,,,,,54.7,61.1,,,,0.9,24,,6.8,32.98564521
1/10/1996,415.55,83.2,0.7,0.4,7.5,,,,,,,2332,12104,23522,1006.9,34431,3721,5078,20878,49.6,49,,,,15453,,,,,60.4,70.8,,,,0.9,24.9,,6.5,33.05030182
1/11/1996,420.03,84.09,0.4,0.3,7.5,,,,,,,2395,12210,23711,945.9,35197,3901,5161,21443,50.1,49.1,,,,15567,,,,,55.5,66.6,,,,1,23.6,,6.2,33.30354019
1/12/1996,422.41,84,0.4,0.5,7.5,,,,,,,2589,12473,24102,900.6,35848,4045,5254,21966,52.7,49.3,,,,15805,,,,,63.1,66.1,,,,1,25.4,,6.3,34.05786726
1/1/1997,423.79,83.32,0.5,0.3,7.5,,,,,,,2710,12831,24606,995.5,35972,4248,5319,22049,49.8,50.4,,,,15938,,,,,59,69,,,,1.1,25.2,,6.6,34.30032953
1/2/1997,416.19,79.67,0.8,0.5,7.31,,,,,,,2666,12965,24955,1044.4,36109,4499,5364,22045,48.1,50.2,,,,16539,,,,,55.8,60.8,,,,1.1,22.2,,6.4,34.50507545
1/3/1997,414.05,78.46,0.3,0.9,7.25,,,,,,,2663,13071,25184,1023.2,36496,4602,5482,22253,53.4,50.1,,,,16909,,,,,62.9,68.4,,,,1.1,21,,6.7,34.67210502
1/4/1997,417.58,78.66,0.3,0.4,7.1,,,,,,,2683,13349,25721,1069.8,37073,4647,5558,22708,51.8,50.6,,,,16950,,,,,59.2,70,,,,1.1,19.7,,6.9,34.76908993
1/5/1997,418.61,79.42,0.2,0.4,7,,,,,,,2695,13501,25992,1169.7,37421,4664,5636,22939,53,51.8,,,,17330,,,,,62.9,71.4,,,,1.1,20.8,,6.7,34.87146289
1/6/1997,417.42,79.13,0.2,0.5,6.8,,,,,,,2773,13807,26516,1184.8,37497,4667,5717,22973,50.6,51.5,,,,17872,,,,,58.5,69.2,,,,1.2,19.2,,6.5,35.0331044
1/7/1997,416.61,77.76,0.6,0.5,6.75,,,,,,,2720,13913,26884,1207.6,37815,4709,5772,23176,50.3,52,,,,17822,,,,,58.9,74.9,,,,1.1,19.6,,6.2,35.26479058
1/8/1997,414.85,76.53,0.4,0.3,6.75,,,,,,,2685,13900,26895,1146,38323,4803,5842,23476,51,52.4,,,,18390,,,,,61.7,69.8,,,,1,19.9,,6.3,35.41565599
1/9/1997,414.9,76.07,0.9,0.4,6.53,,,,,,,2852,14351,27539,1151.7,38489,4843,5886,23581,49.5,52.9,,,,18443,,,,,61.7,66,,,,1,19.8,,6.2,35.65811826
1/10/1997,414.41,75.27,1.2,0.3,6.5,,,,,,,2748,14715,27974,1065,39058,4877,5945,23960,53.8,53.2,,,,19234,,,,,63.2,74,,,,0.9,21.3,,6,35.72277487
1/11/1997,424.96,76.62,0.1,0.3,6.5,,,,,,,2754,14804,28314,1037.5,40255,4920,6077,24746,54.7,53.6,,,,19230,,,,,59.6,69.9,,,,0.9,20.1,,5.9,35.95984909
1/12/1997,438.29,76.97,0.1,0.7,6.5,,,,,,,3108,15341,29045,1016.8,40556,4805,5987,25349,57.7,53.9,,,,18274,,,,,67.5,71.8,,,,0.8,18.3,,5.8,36.58486295
1/1/1998,453.39,78.03,0.7,0.6,6.88,,,,,,,3108,15351,28569,907.3,41067,4947,6219,25349,53.4,53.9,,,,17153,,,,,62.2,68.1,,,,0.8,16.7,,5.5,37.01051894
1/2/1998,448.53,77.56,-0.1,0.4,8.35,,,,,,,2961,15568,28684,1001.5,41470,4950,6315,25666,51.7,53.9,,,,17362,,,,,56.9,62.1,,,,0.8,16.1,,5.6,37.16677241
1/3/1998,452.53,77.87,0.4,1,8.5,,,,,,,2950,15749,29086,1062.6,41572,4997,6368,25730,58.1,54.4,,,,17275,,,,,65.7,73.8,,,,0.8,15.1,,5.6,37.35535417
1/4/1998,453.74,77.93,0.4,0.3,8.5,,,,,,,2975,15847,29382,995.4,41879,4930,6403,26180,56.6,55.4,,,,17277,,,,,64.7,71.5,,,,0.8,15.3,,5.6,37.57087619
1/5/1998,453.42,77.72,0.2,0.6,8.5,,,,,,,2961,16089,29537,910.3,42054,4836,6476,26408,56,54.9,,,,17121,,,,,68.1,68.8,,,,0.8,14.9,,5.7,37.73251771
1/6/1998,456.19,77.1,0.3,0.5,8.5,,,,,,,3002,16186,29805,860.9,42140,4704,6570,26612,53.8,54.9,,,,15817,,,,,59,66.8,,,,0.8,13.7,,5.5,37.99114413
1/7/1998,464.64,78.33,0.4,0.5,8.5,,,,,,,2767,16493,29925,902.7,41953,4610,6637,26649,53,54.9,,,,15184,,,,,63.9,75.6,,,,0.8,14.1,,5.5,38.1258454
1/8/1998,471.26,78.45,0.3,0.3,8.5,,,,,,,2667,16431,30047,633.2,42103,4526,6720,26774,52.9,54.5,,,,15255,,,,,62.3,71.3,,,,0.7,13.4,,5.3,38.2120542
1/9/1998,470.5,78.41,0.5,0.4,10.98,,,,,,,2701,16303,30029,669,42071,4484,6807,26710,51.1,54.6,,,,15541,,,,,60.9,65.8,,,,0.8,15,,4.8,38.43296427
1/10/1998,463.6,78.02,0.8,1,12.76,,,,,,,2596,16375,30211,732.9,42086,4464,6825,26776,53.8,53.2,,,,15735,,,,,65.4,68.9,,,,0.7,14.4,,4.5,38.52994918
1/11/1998,463.26,77.61,0.1,0.3,9.81,,,,,,,2616,16389,30449,829.1,42286,4487,6899,26835,53.8,52.7,,,,15787,,,,,64.5,66.7,,,,0.7,13,,4.8,38.6484863
1/12/1998,472.39,79.1,0.5,0.4,8.33,,,,,,,2851,16496,30882,786.7,42148,4353,6903,26917,56.5,52.9,,,,16292,,,,,78.6,66.7,,,,0.7,11.3,,4.6,39.40281337
1/1/1999,475.68,78.85,-0.3,0.1,7.72,,,,,,,2920,16625,31231,810.5,42628,4425,6983,27157,52.2,52.8,,,,15683,,,,,74.7,63.5,,2921.4,,0.7,12.5,,4.7,39.56445488
1/2/1999,493.45,79.67,0.1,0.3,7.25,,,,,,,2945,16508,31216,859.6,42718,4370,7029,27175,50.3,52.9,,,,15223,,,,,68.9,59.6,,2724.4,,0.6,12,,5,39.62372344
1/3/1999,492.48,78.48,0.6,0.9,7.22,,,,,,,2904,16525,31145,931.7,41977,4371,7047,26776,56.5,53,,,,15141,,,,,77.8,72.9,,3088.6,,0.6,14.7,,5.2,39.70454419
1/4/1999,482.33,77.78,0.4,0.3,6.57,,,,,,,2882,16764,31502,939.8,42100,4343,7091,26913,53.9,52.6,,,,15981,,,,,70.9,67,,2856.7,,0.7,17.3,,5.2,39.88773791
1/5/1999,485.04,78.28,0.1,0,6.1,,,,,,,2932,17244,32250,897.6,42327,4273,7167,27039,53.9,52.9,,,,16796,,,,,78.2,67.3,,2965.9,,0.7,17.8,192,5.5,39.98472282
1/6/1999,502.17,80.22,0.1,0.2,5.54,,,,,,,2990,17643,32911,1006.1,42370,4199,7245,26869,52.8,53.6,,,,15249,,,,,70.5,66,,2933.1,,0.7,17.9,188.1,5.9,40.30800585
1/7/1999,516.74,82.58,0.1,0,5,,,,,,,2910,17706,32883,1014,42738,4179,7299,27213,51.6,53.5,,,,15267,,,,,72.3,69.6,,3070.4,,0.7,20.1,184.9,5.8,40.36727441
1/8/1999,513.03,83.01,0.2,0.1,5,,,,,,,2848,17735,32840,1008.3,42913,4178,7390,27267,52.4,54,,,,15192,,,,,75.9,70.3,,3094.5,,0.8,21.3,190.6,5.9,40.36188636
1/9/1999,524.55,85.34,0.2,-0.1,5,,,,,,,3046,17940,33240,984.2,43307,4204,7491,27334,51.5,54.9,,,,14843,,,,,71.7,64.9,,2946.2,,0.8,23.9,186.7,5.9,40.56663228
1/10/1999,537.97,87.46,0.4,0.1,5,,,,,,,3017,18019,33445,987.7,43561,4217,7557,27412,55.8,55,,,,14835,,,,,76,69,,3076.1,,0.8,22.6,159.5,6.1,40.56663228
1/11/1999,543.71,88.27,0.2,0,5,,,,,,,3084,18206,33951,1058.4,44143,4261,7630,27810,57.2,55.8,,,,14690,,,,,74.5,72.3,,3052.6,,0.8,24.9,155.8,6,40.61512473
1/12/1999,538.22,87.54,0.3,0.1,5,,,,,,,3426,18407,34514,1125.3,43970,4231,7778,27831,59.7,55.9,,,,14946,,,,,80.8,73.1,,3191.3,,0.8,26.1,145.2,6.3,41.26707884
1/1/2000,520.45,84.71,0.2,0.2,5.02,,,,,,,3436,18744,34621,1151.4,44005,4322,7840,27776,55.5,56.1,,,,14481,,,,,77.7,70.5,,3175.6,,0.8,27.3,150,6.7,41.40716816
1/2/2000,512.85,82.93,0.6,0.5,5.25,,,,,,,3357,18568,34676,1106.2,43524,4284,7848,27475,53.3,56.1,,,,14558,,,,,73.8,63.5,,3013.8,,0.8,29.4,161.4,6.5,41.57419772
1/3/2000,504.38,81.49,0.7,1,5.37,,,,,,,3209,18573,34805,1129.8,43570,4312,7879,27459,60.1,56.2,,,,14769,,,,,81.6,77.5,,3366.5,,0.8,29.9,171.4,6.2,41.82743609
1/4/2000,508.1,81.44,0.5,0.3,5.5,,,,,,,3172,18828,35218,1075,43884,4289,7877,27637,57.7,56.3,,,,14660,,,,,79.2,68.9,,3233.3,,0.8,25.8,199.7,6,41.97291346
1/5/2000,521.66,82.25,0.2,0.2,5.5,,,,,,,3133,18994,35471,1124.2,44030,4240,7948,27601,57.6,56.4,,,,14931,,,,,80.6,74.9,,3355,,0.8,28.8,185.5,6.4,42.02679396
1/6/2000,529.74,85.2,0.2,0.2,5.5,,,,,,,3156,19191,35970,1108.7,44192,4184,8006,27586,55.3,55.9,,,,14875,,,,,72.4,69.1,,3231.5,,0.8,31.9,219.7,6.1,42.22615183
1/7/2000,542.75,87.39,0.1,0,5.5,,,,,,,3105,19394,36381,1074.8,44421,4179,8043,27554,54.7,56.9,,,,14869,,,,,80.7,72.7,,3290,,0.8,29.7,224.6,6,42.39856945
1/8/2000,550.99,87.96,0.3,0,5.43,,,,,,,3105,19187,36713,1123.3,44419,4157,8052,27708,55.5,57.2,,,,14703,,,,,76.4,73.6,,3272.2,,0.8,31.3,190.7,5.8,42.60870342
1/9/2000,565.9,89.78,0.6,0.1,5,,,,,,,3198,19173,36793,1109.8,44524,4139,8054,27774,53.7,57.2,,,,14425,,,,,75.8,64.5,,3117.1,,0.9,33.9,192.1,5.8,42.79728519
1/10/2000,567.84,89.23,0.6,0.2,5,,,,,,,3143,19421,37042,1060.8,44715,4148,8085,27893,58.2,57.4,,,,14560,,,,,82.2,72.5,,3258.3,,0.9,33.1,216.2,5.7,42.9481506
1/11/2000,574.6,89.64,0.3,0.3,5,,,,,,,3177,19633,37653,1086.6,45307,4172,8143,28284,59.1,57.8,,,,14541,,,,,81,71.8,,3211.8,,0.8,34.4,228.2,5.7,43.07746381
1/12/2000,574.63,90.2,0.1,0.3,5,,,,,,,3518,20129,38545,1084.4,45784,4166,8192,28947,61.6,58,,,,15110,,,,,80.2,70.3,,3342.4,,0.8,28.4,227.8,5.2,43.4384632
1/1/2001,571.12,90.29,0.3,0.1,4.9,,,,,,,3510,20513,38974,1138.4,45745,4284,8207,28932,57.1,57.7,,,,14856,,,,,76.8,68.8,,3312.9,,0.8,29.5,211,5.2,43.70786572
1/2/2001,563.13,88.32,-0.3,0,4.68,,,,,,,3471,20285,38804,1096.2,46095,4291,8256,29174,55.3,58.2,,,,14826,,,,,72.4,63.4,,3080,,0.8,29.6,188.6,5.1,43.83179088
1/3/2001,587.79,90.81,0.5,0.9,4.05,,,,,,,3701,20352,38959,1062.4,46295,4326,8233,29168,62.7,58.6,,,,14869,,,,,80.2,76.2,,3495.8,,0.8,27.2,189.7,4.9,44.0473129
1/4/2001,598.63,91.5,0.5,0.1,3.84,,,,,,,3704,20742,39556,1105.7,46661,4291,8239,29488,59.8,58.4,,,,14670,,,,,76.6,71,,3298.5,,0.8,27.4,176.1,5.1,44.16585002
1/5/2001,604.48,91.77,0.4,0,3.75,,,,,,,3699,20809,39632,1208.3,47032,4231,8245,29633,59.8,58.7,,,,14697,,,,,83.6,75.4,,3426.3,,0.8,28.6,178.7,5.4,44.28977518
1/6/2001,616.07,92.68,0.1,0.2,3.59,,,,,,,3720,20957,40174,1169.2,47489,4192,8354,29818,58.5,59.2,,,,14543,,,,,76.4,73.4,,3341.8,,0.7,27.6,178.3,5.3,44.57534185
1/7/2001,656.46,98.24,-0.2,0.1,3.5,,,,,,,3698,21040,40797,1201.2,48319,4194,8455,30148,56.3,58.6,,,,14683,,,,,80.3,72.9,,3450.3,,0.7,26.4,176.9,5.2,44.73698337
1/8/2001,673.7,101.17,0.8,0.4,6.5,,,,,,,3595,20825,41241,1239.3,48046,4152,8418,30038,57.1,58.8,,,,14900,,,,,81.4,74.8,,3445.5,,0.7,27.5,183.3,5,44.84474438
1/9/2001,681.24,101.16,0.7,0.3,6.5,,,,,,,3779,20707,41460,1071.3,48714,4161,8370,30520,55.3,58.7,,,,14595,,,,,79.9,64.5,,3218.7,,0.6,26.2,218.5,4.7,44.98483369
1/10/2001,708.1,103.71,0.1,0.4,6.5,,,,,,,3737,20974,42015,1121.9,49182,4194,8470,30799,59.9,59,,,,14468,,,,,84.2,73.6,,3410.1,,0.6,22.2,227,4.5,44.97944564
1/11/2001,689.4,101.05,0,0.1,6.5,,,,,,,3659,21081,42272,1192.1,49169,4253,8556,31111,60.7,59.3,,,,14379,,,,,80.7,73.4,,3343.1,,0.6,19.6,202.9,4.6,45.09798275
1/12/2001,669.14,98.31,-0.3,-0.1,6.5,,,,,,,4010,21302,42522,1183.1,49222,4347,8574,31376,62.5,59,,,,14400,,,,,84,69,,3505.3,,0.7,19.3,176.3,5,45.72838466
1/1/2002,667.28,95.37,-0.1,0.1,6.16,,,,,,,4140,21500,42984,1153,49695,4471,8605,31404,58.8,59.8,,,,14225,,,,,75.4,72.4,,3493.5,,0.7,19.7,174.9,5,45.97623499
1/2/2002,678.84,94.62,0,0.2,5.83,,,,,,,4061,21610,43083,1144.4,49415,4476,8615,31179,55.8,59.5,,,,14129,,,,,69.1,67.7,,3215.6,,0.7,20.7,168.2,4.9,46.1055482
1/3/2002,663.26,92.33,0.5,0.6,5.05,,,,,,,4045,21668,43091,1163.6,49068,4556,8605,30855,63.2,59.5,,,,14150,,,,,77.7,75.8,,3623,,0.7,24.4,136.1,5.3,46.29412997
1/4/2002,650.82,91.33,0.4,0.1,4.75,,,,,,,4038,21878,43217,1137.8,48577,4569,8611,30530,61.7,60.2,,,,15418,,,,,71.9,75.3,,3489,,0.7,26.2,125,5.2,46.31029412
1/5/2002,653.91,91.78,0.1,0.2,4.23,,,,,,,4116,21854,43151,1099.7,48594,4553,8691,30313,61.1,59.8,,,,15143,,,,,80,72.1,,3557.2,,0.7,27,139.9,5.1,46.40727903
1/6/2002,673.77,94.98,-0.1,0,4,,,,,,,4162,21978,43475,1032,49671,4575,8802,30766,59.9,60.3,,,,15223,,,,,75.4,70.2,,3494.3,,0.7,25.5,168.8,4.9,46.55275639
1/7/2002,696.33,99.05,0.4,0,3.54,,,,,,,4114,22167,43650,1039.6,49661,4580,8865,30526,58.4,60.4,,,,15099,,,,,70.5,76,,3591.9,,0.7,26.9,202.4,4.6,46.59586079
1/8/2002,702.3,99.21,0.4,0,3.07,,,,,,,4196,22168,43874,1022.4,49799,4603,8914,30495,59.2,60.7,,,,14935,,,,,78.1,71.7,,3594.5,,0.7,28.4,211.5,4.2,46.67668155
1/9/2002,726.98,101.52,0.8,0.2,3,4.12,,5.85,,3.55,2.53,4285,22399,44104,927.4,50264,4689,8928,30601,57.9,61,,,,14740,,,,,74.1,67.5,,3365.4,,0.7,29.7,199.7,3.9,46.87603942
1/10/2002,742.32,102.11,0.9,0.4,3,4.46,,6.36,,3.87,2.84,4284,22512,44206,958.5,50046,4719,8945,30623,62.4,61.3,,,,14911,,,,,78.5,77.8,,3606.3,,0.7,28.9,227.6,3.9,46.94069603
1/11/2002,709.48,99.87,-0.1,0.2,3,3.98,,5.98,,3.96,3.08,4461,23014,45091,960.3,50031,4815,9081,30920,63.1,61.5,,,,15178,,,,,79.7,75.2,,3547.5,,0.7,26.3,197.9,4,47.05384509
1/12/2002,701.95,100.12,-0.4,0.2,3,3.95,,5.63,,4.06,3.27,4670,23096,45202,1000,50174,4926,9121,31085,65.5,61.7,,,,15351,,,,,92.6,76.7,,3755.8,,0.7,29.4,167.9,4,47.57648599
1/1/2003,722.48,105.4,0.1,0.2,2.82,4.08,,5.8,,3.9,2.77,4887,23176,45746,1002,50569,5082,9163,31003,61.2,62.2,1739,1613,294,16429,,,,,78.1,75,,3742,,0.7,33,167.9,4,47.80817216
1/2/2003,745.21,108.68,0.8,0.1,2.75,4.16,,5.78,,3.94,2.75,4863,23305,46350,1014.9,50559,5045,9136,30838,58.7,62.5,1598,1289,223,16446,,,,,74.4,71.8,,3455.9,,0.8,35.8,164.4,3.9,47.96981367
1/3/2003,743.28,108.77,1.2,0.8,2.75,4.28,,5.84,,3.79,2.47,5245,23767,46748,1009.1,49895,5064,9211,30491,66.1,62.1,1857,1307,311,16499,,,,,83.7,82.4,,3888.8,,0.8,33.3,166.5,3.8,48.14223129
1/4/2003,718.25,106.08,-0.1,0.4,2.75,4.04,,5.67,,3.85,2.71,5105,23475,46923,1164,50641,5115,9398,31118,64.1,62.7,1805,1575,367,15890,,,,,77.4,78.9,,3738.3,,0.7,28.2,141.3,3.9,48.12067909
1/5/2003,703.58,106.49,-0.4,0,2.75,4.06,,5.75,,3.91,2.94,5124,22848,46816,1231,51040,5145,9550,31175,63.9,62.7,1878,1510,324,15862,,,,,81.3,75.6,,3789.9,,0.7,28.1,126.5,3.5,48.11529104
1/6/2003,709.18,108.38,0,0,2.75,4.06,,5.79,,3.86,2.85,5044,22600,46478,1228.1,50844,5203,9675,30805,62.5,62.9,1625,1372,264,15490,,,,,83.9,73.8,,3706.4,,0.8,30.7,129.1,3.3,48.2284401
1/7/2003,701.14,106.85,-0.1,0,2.75,5.86,,5.98,,3.9,2.77,4857,22265,46258,1321.4,51174,5276,9727,30927,61,63.2,1744,1554,245,15418,,,,,85.2,78.1,,3897.9,,0.8,30.8,120.6,3.9,48.35775331
1/8/2003,703.77,106,0.2,-0.1,2.75,5.01,,6.08,,3.92,2.7,4810,22009,46483,1369.6,51224,5304,9697,31075,61.4,63,1760,1521,287,15331,,,,,79.3,77,,3792.5,,0.8,31.6,118.8,4.4,48.48167847
1/9/2003,675.44,102.3,0.2,0,2.75,4.51,,6.25,,4.22,3,4988,22199,46726,1430.5,51131,5407,9794,31023,60.2,63.3,1678,1455,275,15655,,,,,79.9,73.5,,3623,,0.8,28.3,108.1,4.3,48.59482753
1/10/2003,646.07,100.04,-0.2,0,2.75,4.18,,5.88,,4.08,3.1,4920,22339,46432,1516,51279,5487,9982,31064,64.7,63.6,1917,1652,301,15649,,,,,85.7,81.7,,3849,,0.9,30.3,96.8,4.3,48.65948414
1/11/2003,625.47,97.25,-0.3,-0.1,2.75,3.51,,4.98,,4.08,3.16,5009,22225,46333,1458.3,52053,5627,10106,31466,65.2,63.6,1899,1503,292,15778,,,,,83.2,77.3,,3736.8,,0.9,31.1,87.2,4.3,48.78879735
1/12/2003,602.9,95.41,-0.3,0,2.45,3.26,,4.6,,4.3,3.24,5492,22548,46872,1484.8,52350,5678,10243,31710,67.8,63.8,2151,1516,304,15851,,,,,90.7,78.9,,3907,,1,32.1,86,4.3,49.17134894
1/1/2004,573.64,92.19,-0.2,0,1.87,2.99,,4.28,,3.98,2.96,5654,22943,46950,1408.9,53486,5901,10202,32633,63.7,64.7,2295,1676,293,16026,,,,,78.1,79.3,,3930.6,,1.1,34.2,88.4,4.1,49.37609486
1/2/2004,584.31,94.4,0,0,1.75,2.87,,4.24,,3.81,2.65,5591,23039,47016,1543.1,53552,5928,10243,32528,61.3,65.1,2581,1440,256,16090,,,,,77.6,77.6,,3796.2,,1.3,34.7,92.7,4.1,49.44613951
1/3/2004,603.91,97.04,0.4,0.5,1.75,2.71,,4.13,,3.53,2.34,5952,23597,48014,1458.9,54534,6049,10374,32845,70.1,65.9,2809,1859,346,15965,,,,,87.1,89.1,,4157.1,,1.4,36.7,92.5,3.8,49.51618417
1/4/2004,608.19,98.28,0.4,0,1.75,2.77,,4.31,,3.8,2.48,5716,23662,48081,1430.6,55255,6074,10457,33125,68,66.4,2804,1742,314,15986,,,,,87.1,83.2,,3951.2,,1.3,36.7,85.8,4.3,49.55390052
1/5/2004,635.76,101.32,0.5,0,1.75,2.98,,4.68,,3.74,2.21,5981,23796,48319,1428.8,55747,6086,10576,33142,67.9,66.7,2679,1837,340,16137,,,,,89.8,82.1,,4059.2,,1.2,40.3,97.5,4.7,49.53234832
1/6/2004,643.5,103.25,0.4,0.1,1.75,3.08,,4.38,,3.8,2.37,6088,23988,48783,1483,55983,6142,10843,33087,66.5,66.9,2492,1714,312,15853,,,,,89.6,80.3,,4020.7,,1.2,38,86,4.7,49.69398984
1/7/2004,632.39,102.39,0.2,0.1,1.75,3.12,6.43,4.65,,3.67,2.34,6074,24530,49168,1520.9,56848,6223,11140,33405,65.7,68.2,2836,2020,336,15850,,,,,95.1,84.8,,4185.7,,1.3,40.8,84.8,4.5,49.76403449
1/8/2004,635.93,103.08,0.4,0,1.75,3.14,6.31,4.88,,3.17,1.99,6085,24906,49626,1631.4,57106,6263,11245,33557,66.7,68.6,2803,1996,337,15781,,,,,92.2,84.8,,4160.3,,1.3,44.9,73.3,4.3,49.76942254
1/9/2004,616.55,100.23,0.1,0.1,1.94,3.46,6.18,4.97,,3.28,2.27,6303,25594,50389,1707,57319,6396,11514,33595,65.3,68.9,2788,2101,378,15843,,,,,90.3,83.2,,3928.6,,1.3,45.9,72.2,4.1,50.00649677
1/10/2004,607.28,100.09,0.3,0,2,4.2,6.57,5.48,,3.25,2.36,6422,26231,50960,1768.2,58393,6505,11675,34213,70.6,69.5,2769,2245,429,15704,,,,,97.6,86.8,,4136,,1.4,53.3,77.8,4.1,50.00649677
1/11/2004,596.72,100.02,0.3,0.2,2.15,4.07,6.19,5.1,,3.21,2.44,6447,26241,51414,1790.5,58627,6645,11838,34366,71.3,69.5,2967,2042,410,16007,,,,,94.8,85.7,,4055.2,,1.4,48.5,72.6,4.2,50.09809362
1/12/2004,576.17,98,-0.4,0.1,2.25,4.12,6.01,4.86,,3.26,2.56,6815,26769,51840,1796.5,59122,6766,12162,34815,74.2,69.5,3203,2193,486,16016,,,,,102.5,87.9,,4289.8,,1.4,43.2,67.6,4.2,50.48603326
1/1/2005,574.12,97.66,-0.3,0,2.42,3.99,5.97,4.89,2.19,3.16,2.5,6980,27363,51844,1809.9,60487,7068,12271,35501,68.4,69.5,2905,2170,475,15595,,,,,86.6,84,,4186,,1.4,46.8,62.6,4.2,50.82548044
1/2/2005,573.58,98.28,-0.1,0.1,2.65,4.12,5.91,4.91,1.99,2.9,2.27,6869,27506,51938,1895.2,60869,7161,12332,35541,65.2,69.1,2884,2005,404,15470,,,,,75,80.4,,3879.6,,1.5,48,60.6,4.2,51.16492763
1/3/2005,586.48,100.45,0.6,0.5,2.75,4.55,6.04,5.14,1.7,2.81,2.14,6830,27803,52416,1961.7,61557,7327,12469,35866,73.9,69.9,3641,2546,505,15380,,,,,89.8,92,,4344.6,,1.5,54.2,65.5,4.5,51.53670311
1/4/2005,580.46,99.33,0.9,0.2,2.94,4.62,6.09,5.39,1.5,2.63,2.08,6898,28497,53291,1957,62066,7380,12444,36160,72.2,70.6,3494,2391,571,16990,,,,,82.6,91.9,,4174.4,,1.5,53,70.5,4.3,51.72528488
1/5/2005,578.31,98.6,0.3,0.2,3.14,4.72,5.88,5.31,1.52,2.39,2.08,7018,28983,54116,1968.8,62706,7417,12618,36393,71.4,70.2,3283,2563,493,17377,,,,,91.3,87.7,,4273.6,,1.5,49.8,70.5,4.1,51.85998614
1/6/2005,585.47,99.07,0.4,0.2,3.25,4.69,5.69,5.14,1.6,2.33,1.97,6912,29518,54797,2056.8,62805,7481,12813,36443,70.6,71,3480,2414,536,16643,,,,,83.5,85.7,,4143.2,,1.6,56.4,65.8,4,52.09706036
1/7/2005,575.77,97.3,0.6,0.2,3.4,4.77,5.8,5.33,1.61,2.4,1.96,6869,29899,55084,2175.1,62771,7563,12966,36412,68.4,71.3,3439,2749,678,16214,,,,,84.4,87.7,,4279.4,,1.6,58.7,59,4.2,52.43111949
1/8/2005,546.61,93.09,0.3,0.1,3.65,4.91,5.78,5.42,1.49,2.2,1.82,6769,29832,55195,2086.3,63504,7698,13241,36796,70.8,73,3351,2655,557,16272,,,,,93.5,88.5,,4282.7,,1.7,65,54.9,4.3,52.59276101
